task_id -- core -- memory -- virtual_memory -- disk -- time -- average_cores -- tag
1403 -- 1 -- 288 -- 0 -- 714 -- 8.419 -- 0 -- 2
1404 -- 1 -- 246 -- 0 -- 670 -- 19.18 -- 0 -- 2
1405 -- 1 -- 286 -- 0 -- 714 -- 8.168 -- 0 -- 2
1406 -- 1 -- 247 -- 0 -- 670 -- 34.412 -- 0 -- 2
1407 -- 1 -- 284 -- 0 -- 670 -- 21.008 -- 0 -- 2
1408 -- 1 -- 291 -- 0 -- 714 -- 8.364 -- 0 -- 2
1409 -- 1 -- 245 -- 0 -- 670 -- 17.911 -- 0 -- 2
1410 -- 1 -- 286 -- 0 -- 714 -- 8.094 -- 0 -- 2
1411 -- 1 -- 267 -- 0 -- 670 -- 28.932 -- 0 -- 2
1412 -- 1 -- 269 -- 0 -- 714 -- 8.495 -- 0 -- 2
1413 -- 1 -- 239 -- 0 -- 670 -- 20.023 -- 0 -- 2
1414 -- 1 -- 288 -- 0 -- 714 -- 8.357 -- 0 -- 2
1415 -- 1 -- 248 -- 0 -- 670 -- 27.133 -- 0 -- 2
1416 -- 1 -- 286 -- 0 -- 714 -- 8.318 -- 0 -- 2
1417 -- 1 -- 258 -- 0 -- 670 -- 18.251 -- 0 -- 2
1418 -- 1 -- 262 -- 0 -- 670 -- 22.295 -- 0 -- 2
1419 -- 1 -- 286 -- 0 -- 714 -- 8.299 -- 0 -- 2
1420 -- 1 -- 262 -- 0 -- 670 -- 20.584 -- 0 -- 2
1421 -- 1 -- 284 -- 0 -- 714 -- 5.05 -- 0 -- 2
1422 -- 1 -- 247 -- 0 -- 670 -- 17.53 -- 0 -- 2
1423 -- 1 -- 286 -- 0 -- 714 -- 8.387 -- 0 -- 2
1424 -- 1 -- 260 -- 0 -- 670 -- 21.283 -- 0 -- 2
1425 -- 1 -- 288 -- 0 -- 714 -- 8.419 -- 0 -- 2
1426 -- 1 -- 255 -- 0 -- 670 -- 21.278 -- 0 -- 2
1427 -- 1 -- 270 -- 0 -- 714 -- 8.217 -- 0 -- 2
1428 -- 1 -- 247 -- 0 -- 670 -- 20.21 -- 0 -- 2
1429 -- 1 -- 280 -- 0 -- 670 -- 20.252 -- 0 -- 2
1430 -- 1 -- 285 -- 0 -- 714 -- 8.521 -- 0 -- 2
1431 -- 1 -- 248 -- 0 -- 670 -- 21.602 -- 0 -- 2
1432 -- 1 -- 292 -- 0 -- 714 -- 8.865 -- 0 -- 2
1433 -- 1 -- 240 -- 0 -- 670 -- 25.199 -- 0 -- 2
1434 -- 1 -- 287 -- 0 -- 714 -- 7.799 -- 0 -- 2
1435 -- 1 -- 285 -- 0 -- 670 -- 21.565 -- 0 -- 2
1436 -- 1 -- 285 -- 0 -- 714 -- 7.51 -- 0 -- 2
1437 -- 1 -- 259 -- 0 -- 670 -- 22.703 -- 0 -- 2
1438 -- 1 -- 288 -- 0 -- 714 -- 9.11 -- 0 -- 2
1439 -- 1 -- 280 -- 0 -- 670 -- 21.271 -- 0 -- 2
1440 -- 1 -- 289 -- 0 -- 670 -- 21.095 -- 0 -- 2
1441 -- 1 -- 289 -- 0 -- 714 -- 7.737 -- 0 -- 2
1442 -- 1 -- 266 -- 0 -- 670 -- 22.763 -- 0 -- 2
1443 -- 1 -- 285 -- 0 -- 714 -- 9.12 -- 0 -- 2
1444 -- 1 -- 266 -- 0 -- 670 -- 21.792 -- 0 -- 2
1445 -- 1 -- 287 -- 0 -- 714 -- 7.968 -- 0 -- 2
1446 -- 1 -- 287 -- 0 -- 670 -- 22.236 -- 0 -- 2
1447 -- 1 -- 288 -- 0 -- 714 -- 8.461 -- 0 -- 2
1448 -- 1 -- 270 -- 0 -- 670 -- 20.49 -- 0 -- 2
1449 -- 1 -- 292 -- 0 -- 714 -- 8.955 -- 0 -- 2
1450 -- 1 -- 253 -- 0 -- 670 -- 18.494 -- 0 -- 2
1451 -- 1 -- 245 -- 0 -- 670 -- 19.536 -- 0 -- 2
1452 -- 1 -- 292 -- 0 -- 714 -- 9.103 -- 0 -- 2
1453 -- 1 -- 240 -- 0 -- 670 -- 19.885 -- 0 -- 2
1454 -- 1 -- 285 -- 0 -- 714 -- 8.98 -- 0 -- 2
1455 -- 1 -- 288 -- 0 -- 670 -- 21.146 -- 0 -- 2
1456 -- 1 -- 286 -- 0 -- 714 -- 8.483 -- 0 -- 2
1457 -- 1 -- 257 -- 0 -- 670 -- 14.901 -- 0 -- 2
1458 -- 1 -- 287 -- 0 -- 714 -- 9.008 -- 0 -- 2
1459 -- 1 -- 256 -- 0 -- 670 -- 18.196 -- 0 -- 2
1460 -- 1 -- 286 -- 0 -- 714 -- 7.596 -- 0 -- 2
1461 -- 1 -- 270 -- 0 -- 670 -- 19.133 -- 0 -- 2
1462 -- 1 -- 278 -- 0 -- 670 -- 17.284 -- 0 -- 2
1463 -- 1 -- 291 -- 0 -- 714 -- 8.279 -- 0 -- 2
1464 -- 1 -- 281 -- 0 -- 670 -- 28.26 -- 0 -- 2
1465 -- 1 -- 284 -- 0 -- 714 -- 9.034 -- 0 -- 2
1466 -- 1 -- 270 -- 0 -- 670 -- 21.649 -- 0 -- 2
1467 -- 1 -- 287 -- 0 -- 714 -- 8.976 -- 0 -- 2
1468 -- 2 -- 294 -- 0 -- 670 -- 16.415 -- 0 -- 2
1469 -- 1 -- 286 -- 0 -- 714 -- 8.088 -- 0 -- 2
1470 -- 1 -- 285 -- 0 -- 670 -- 21.202 -- 0 -- 2
1471 -- 1 -- 286 -- 0 -- 714 -- 9.125 -- 0 -- 2
1472 -- 1 -- 272 -- 0 -- 670 -- 20.892 -- 0 -- 2
1473 -- 1 -- 258 -- 0 -- 670 -- 21.957 -- 0 -- 2
1474 -- 1 -- 288 -- 0 -- 714 -- 8.869 -- 0 -- 2
1475 -- 1 -- 282 -- 0 -- 670 -- 19.407 -- 0 -- 2
1476 -- 1 -- 286 -- 0 -- 714 -- 8.895 -- 0 -- 2
1477 -- 1 -- 261 -- 0 -- 670 -- 21.454 -- 0 -- 2
1478 -- 1 -- 289 -- 0 -- 714 -- 8.331 -- 0 -- 2
1479 -- 1 -- 248 -- 0 -- 670 -- 18.625 -- 0 -- 2
1480 -- 1 -- 291 -- 0 -- 714 -- 7.581 -- 0 -- 2
1481 -- 1 -- 264 -- 0 -- 670 -- 17.722 -- 0 -- 2
1482 -- 1 -- 291 -- 0 -- 714 -- 8.421 -- 0 -- 2
1483 -- 2 -- 275 -- 0 -- 670 -- 13.433 -- 0 -- 2
1484 -- 1 -- 266 -- 0 -- 670 -- 23.223 -- 0 -- 2
1485 -- 1 -- 287 -- 0 -- 714 -- 5.072 -- 0 -- 2
1486 -- 1 -- 259 -- 0 -- 670 -- 20.718 -- 0 -- 2
1487 -- 1 -- 286 -- 0 -- 714 -- 8.094 -- 0 -- 2
1488 -- 1 -- 282 -- 0 -- 670 -- 25.584 -- 0 -- 2
1489 -- 1 -- 288 -- 0 -- 714 -- 8.178 -- 0 -- 2
1490 -- 1 -- 246 -- 0 -- 670 -- 20.647 -- 0 -- 2
1491 -- 1 -- 287 -- 0 -- 714 -- 8.189 -- 0 -- 2
1492 -- 1 -- 263 -- 0 -- 670 -- 17.645 -- 0 -- 2
1493 -- 1 -- 286 -- 0 -- 714 -- 7.88 -- 0 -- 2
1494 -- 1 -- 252 -- 0 -- 670 -- 20.332 -- 0 -- 2
1495 -- 1 -- 264 -- 0 -- 670 -- 20.22 -- 0 -- 2
1496 -- 1 -- 271 -- 0 -- 670 -- 19.213 -- 0 -- 2
1497 -- 1 -- 287 -- 0 -- 714 -- 8.235 -- 0 -- 2
1498 -- 1 -- 240 -- 0 -- 670 -- 20.732 -- 0 -- 2
1499 -- 1 -- 287 -- 0 -- 714 -- 8.48 -- 0 -- 2
1500 -- 1 -- 249 -- 0 -- 670 -- 19.326 -- 0 -- 2
1501 -- 1 -- 286 -- 0 -- 714 -- 7.636 -- 0 -- 2
1502 -- 1 -- 240 -- 0 -- 670 -- 20.631 -- 0 -- 2
1503 -- 1 -- 287 -- 0 -- 714 -- 7.874 -- 0 -- 2
1504 -- 1 -- 263 -- 0 -- 670 -- 20.016 -- 0 -- 2
1505 -- 1 -- 287 -- 0 -- 714 -- 8.382 -- 0 -- 2
1506 -- 1 -- 263 -- 0 -- 670 -- 20.005 -- 0 -- 2
1507 -- 1 -- 282 -- 0 -- 670 -- 20.427 -- 0 -- 2
1508 -- 1 -- 284 -- 0 -- 714 -- 8.969 -- 0 -- 2
1509 -- 1 -- 280 -- 0 -- 670 -- 14.25 -- 0 -- 2
1510 -- 1 -- 287 -- 0 -- 714 -- 7.804 -- 0 -- 2
1511 -- 1 -- 280 -- 0 -- 670 -- 19.001 -- 0 -- 2
1512 -- 1 -- 284 -- 0 -- 714 -- 8.399 -- 0 -- 2
1513 -- 1 -- 242 -- 0 -- 670 -- 17.172 -- 0 -- 2
1514 -- 1 -- 286 -- 0 -- 714 -- 8.724 -- 0 -- 2
1515 -- 1 -- 247 -- 0 -- 670 -- 14.943 -- 0 -- 2
1516 -- 1 -- 285 -- 0 -- 714 -- 7.986 -- 0 -- 2
1517 -- 1 -- 289 -- 0 -- 670 -- 21.198 -- 0 -- 2
1518 -- 1 -- 241 -- 0 -- 670 -- 28.253 -- 0 -- 2
1519 -- 1 -- 286 -- 0 -- 714 -- 7.837 -- 0 -- 2
1520 -- 1 -- 258 -- 0 -- 670 -- 21.269 -- 0 -- 2
1521 -- 1 -- 288 -- 0 -- 714 -- 8.373 -- 0 -- 2
1522 -- 1 -- 280 -- 0 -- 670 -- 19.385 -- 0 -- 2
1523 -- 1 -- 285 -- 0 -- 714 -- 8.249 -- 0 -- 2
1524 -- 1 -- 249 -- 0 -- 670 -- 21.012 -- 0 -- 2
1525 -- 1 -- 283 -- 0 -- 714 -- 8.264 -- 0 -- 2
1526 -- 1 -- 239 -- 0 -- 670 -- 18.492 -- 0 -- 2
1527 -- 1 -- 288 -- 0 -- 714 -- 8.163 -- 0 -- 2
1528 -- 1 -- 272 -- 0 -- 670 -- 21.514 -- 0 -- 2
1529 -- 1 -- 246 -- 0 -- 670 -- 19.845 -- 0 -- 2
1530 -- 1 -- 286 -- 0 -- 714 -- 4.981 -- 0 -- 2
1531 -- 1 -- 280 -- 0 -- 670 -- 22.749 -- 0 -- 2
1532 -- 1 -- 284 -- 0 -- 714 -- 8.346 -- 0 -- 2
1533 -- 1 -- 260 -- 0 -- 670 -- 21.638 -- 0 -- 2
1534 -- 1 -- 289 -- 0 -- 714 -- 9.241 -- 0 -- 2
1535 -- 1 -- 252 -- 0 -- 670 -- 18.349 -- 0 -- 2
1536 -- 1 -- 286 -- 0 -- 714 -- 9.316 -- 0 -- 2
1537 -- 1 -- 279 -- 0 -- 670 -- 19.257 -- 0 -- 2
1538 -- 1 -- 293 -- 0 -- 714 -- 8.538 -- 0 -- 2
1539 -- 1 -- 258 -- 0 -- 670 -- 20.981 -- 0 -- 2
1540 -- 1 -- 276 -- 0 -- 670 -- 27.85 -- 0 -- 2
1541 -- 1 -- 261 -- 0 -- 714 -- 9.455 -- 0 -- 2
1542 -- 1 -- 257 -- 0 -- 670 -- 19.381 -- 0 -- 2
1543 -- 1 -- 284 -- 0 -- 714 -- 8.594 -- 0 -- 2
1544 -- 1 -- 246 -- 0 -- 670 -- 22.389 -- 0 -- 2
1545 -- 1 -- 287 -- 0 -- 714 -- 7.735 -- 0 -- 2
1546 -- 1 -- 231 -- 0 -- 670 -- 21.568 -- 0 -- 2
1547 -- 1 -- 284 -- 0 -- 714 -- 9.096 -- 0 -- 2
1548 -- 1 -- 248 -- 0 -- 670 -- 30.981 -- 0 -- 2
1549 -- 1 -- 231 -- 0 -- 714 -- 9.608 -- 0 -- 2
1550 -- 1 -- 251 -- 0 -- 670 -- 20.804 -- 0 -- 2
1551 -- 1 -- 293 -- 0 -- 670 -- 20.162 -- 0 -- 2
1552 -- 1 -- 284 -- 0 -- 714 -- 8.924 -- 0 -- 2
1553 -- 1 -- 290 -- 0 -- 670 -- 21.024 -- 0 -- 2
1554 -- 1 -- 294 -- 0 -- 714 -- 9.187 -- 0 -- 2
1555 -- 1 -- 242 -- 0 -- 670 -- 21.142 -- 0 -- 2
1556 -- 1 -- 288 -- 0 -- 714 -- 8.225 -- 0 -- 2
1557 -- 2 -- 265 -- 0 -- 670 -- 16.037 -- 0 -- 2
1558 -- 1 -- 286 -- 0 -- 714 -- 4.93 -- 0 -- 2
1559 -- 1 -- 234 -- 0 -- 670 -- 17.576 -- 0 -- 2
1560 -- 1 -- 286 -- 0 -- 714 -- 8.912 -- 0 -- 2
1561 -- 1 -- 285 -- 0 -- 670 -- 20.62 -- 0 -- 2
1562 -- 1 -- 245 -- 0 -- 670 -- 21.548 -- 0 -- 2
1563 -- 1 -- 288 -- 0 -- 714 -- 6.038 -- 0 -- 2
1564 -- 1 -- 268 -- 0 -- 670 -- 29.168 -- 0 -- 2
1565 -- 1 -- 265 -- 0 -- 714 -- 8.565 -- 0 -- 2
1566 -- 1 -- 253 -- 0 -- 670 -- 22.471 -- 0 -- 2
1567 -- 1 -- 285 -- 0 -- 714 -- 7.559 -- 0 -- 2
1568 -- 1 -- 291 -- 0 -- 670 -- 20.438 -- 0 -- 2
1569 -- 1 -- 285 -- 0 -- 714 -- 8.597 -- 0 -- 2
1570 -- 1 -- 261 -- 0 -- 670 -- 20.415 -- 0 -- 2
1571 -- 1 -- 285 -- 0 -- 714 -- 9.178 -- 0 -- 2
1572 -- 1 -- 246 -- 0 -- 670 -- 20.142 -- 0 -- 2
1573 -- 1 -- 252 -- 0 -- 670 -- 20.206 -- 0 -- 2
1574 -- 1 -- 285 -- 0 -- 714 -- 8.424 -- 0 -- 2
1575 -- 1 -- 240 -- 0 -- 670 -- 20.58 -- 0 -- 2
1576 -- 1 -- 288 -- 0 -- 714 -- 8.727 -- 0 -- 2
1577 -- 1 -- 249 -- 0 -- 670 -- 20.617 -- 0 -- 2
1578 -- 1 -- 247 -- 0 -- 714 -- 8.486 -- 0 -- 2
1579 -- 1 -- 238 -- 0 -- 670 -- 20.262 -- 0 -- 2
1580 -- 1 -- 284 -- 0 -- 714 -- 7.998 -- 0 -- 2
1581 -- 1 -- 255 -- 0 -- 670 -- 13.689 -- 0 -- 2
1582 -- 1 -- 320 -- 0 -- 714 -- 18.785 -- 0 -- 2
1583 -- 1 -- 277 -- 0 -- 670 -- 16.44 -- 0 -- 2
1584 -- 1 -- 279 -- 0 -- 670 -- 18.91 -- 0 -- 2
1585 -- 1 -- 285 -- 0 -- 714 -- 8.472 -- 0 -- 2
1586 -- 1 -- 247 -- 0 -- 670 -- 21.747 -- 0 -- 2
1587 -- 1 -- 284 -- 0 -- 714 -- 8.491 -- 0 -- 2
1588 -- 1 -- 247 -- 0 -- 670 -- 17.864 -- 0 -- 2
1589 -- 1 -- 284 -- 0 -- 714 -- 8.539 -- 0 -- 2
1590 -- 1 -- 273 -- 0 -- 670 -- 23.193 -- 0 -- 2
1591 -- 1 -- 285 -- 0 -- 714 -- 7.814 -- 0 -- 2
1592 -- 1 -- 278 -- 0 -- 670 -- 13.72 -- 0 -- 2
1593 -- 1 -- 140 -- 0 -- 714 -- 9.737 -- 0 -- 2
1594 -- 1 -- 253 -- 0 -- 670 -- 20.46 -- 0 -- 2
1595 -- 1 -- 253 -- 0 -- 670 -- 18.077 -- 0 -- 2
1596 -- 1 -- 286 -- 0 -- 714 -- 8.133 -- 0 -- 2
1597 -- 1 -- 281 -- 0 -- 670 -- 21.006 -- 0 -- 2
1598 -- 1 -- 287 -- 0 -- 714 -- 8.868 -- 0 -- 2
1599 -- 1 -- 270 -- 0 -- 670 -- 14.007 -- 0 -- 2
1600 -- 1 -- 267 -- 0 -- 714 -- 8.284 -- 0 -- 2
1601 -- 1 -- 284 -- 0 -- 670 -- 30.145 -- 0 -- 2
1602 -- 1 -- 291 -- 0 -- 714 -- 10.421 -- 0 -- 2
1603 -- 1 -- 256 -- 0 -- 670 -- 18.605 -- 0 -- 2
1604 -- 1 -- 284 -- 0 -- 714 -- 8.635 -- 0 -- 2
1605 -- 1 -- 242 -- 0 -- 670 -- 20.421 -- 0 -- 2
1606 -- 1 -- 253 -- 0 -- 670 -- 20.182 -- 0 -- 2
1607 -- 1 -- 242 -- 0 -- 670 -- 17.401 -- 0 -- 2
1608 -- 1 -- 285 -- 0 -- 714 -- 8.205 -- 0 -- 2
1609 -- 1 -- 248 -- 0 -- 670 -- 17.626 -- 0 -- 2
1610 -- 1 -- 285 -- 0 -- 714 -- 8.021 -- 0 -- 2
1611 -- 1 -- 291 -- 0 -- 670 -- 19.641 -- 0 -- 2
1612 -- 1 -- 288 -- 0 -- 714 -- 7.752 -- 0 -- 2
1613 -- 1 -- 250 -- 0 -- 670 -- 13.862 -- 0 -- 2
1614 -- 1 -- 287 -- 0 -- 714 -- 7.836 -- 0 -- 2
1615 -- 1 -- 239 -- 0 -- 670 -- 15.927 -- 0 -- 2
1616 -- 1 -- 287 -- 0 -- 714 -- 6.177 -- 0 -- 2
1617 -- 1 -- 280 -- 0 -- 670 -- 16.414 -- 0 -- 2
1618 -- 1 -- 251 -- 0 -- 670 -- 20.588 -- 0 -- 2
1619 -- 1 -- 286 -- 0 -- 714 -- 8.383 -- 0 -- 2
1620 -- 1 -- 267 -- 0 -- 670 -- 19.002 -- 0 -- 2
1621 -- 1 -- 274 -- 0 -- 714 -- 8.81 -- 0 -- 2
1622 -- 1 -- 287 -- 0 -- 670 -- 23.757 -- 0 -- 2
1623 -- 1 -- 284 -- 0 -- 714 -- 8.484 -- 0 -- 2
1624 -- 1 -- 283 -- 0 -- 670 -- 13.745 -- 0 -- 2
1625 -- 1 -- 253 -- 0 -- 714 -- 8.564 -- 0 -- 2
1626 -- 1 -- 252 -- 0 -- 670 -- 21.174 -- 0 -- 2
1627 -- 1 -- 287 -- 0 -- 714 -- 4.982 -- 0 -- 2
1628 -- 1 -- 264 -- 0 -- 670 -- 18.177 -- 0 -- 2
1629 -- 1 -- 280 -- 0 -- 670 -- 18.086 -- 0 -- 2
1630 -- 1 -- 286 -- 0 -- 714 -- 7.908 -- 0 -- 2
1631 -- 1 -- 279 -- 0 -- 670 -- 13.837 -- 0 -- 2
1632 -- 1 -- 287 -- 0 -- 714 -- 8.03 -- 0 -- 2
1633 -- 1 -- 4 -- 0 -- 40416 -- 458.626 -- 0 -- 3
1634 -- 1 -- 4 -- 0 -- 31682 -- 14.059 -- 0 -- 3
1635 -- 1 -- 245 -- 0 -- 670 -- 19.318 -- 0 -- 2
1636 -- 1 -- 259 -- 0 -- 670 -- 20.191 -- 0 -- 2
1637 -- 1 -- 283 -- 0 -- 670 -- 20.948 -- 0 -- 2
1638 -- 1 -- 246 -- 0 -- 670 -- 17.315 -- 0 -- 2
1639 -- 1 -- 275 -- 0 -- 670 -- 16.763 -- 0 -- 2
1640 -- 1 -- 243 -- 0 -- 670 -- 18.261 -- 0 -- 2
1641 -- 1 -- 283 -- 0 -- 670 -- 19.743 -- 0 -- 2
1642 -- 1 -- 248 -- 0 -- 670 -- 20.03 -- 0 -- 2
1643 -- 1 -- 262 -- 0 -- 670 -- 19.753 -- 0 -- 2
1644 -- 1 -- 264 -- 0 -- 670 -- 28.887 -- 0 -- 2
1645 -- 1 -- 285 -- 0 -- 670 -- 17.054 -- 0 -- 2
1646 -- 1 -- 258 -- 0 -- 670 -- 25.178 -- 0 -- 2
1647 -- 1 -- 235 -- 0 -- 670 -- 17.334 -- 0 -- 2
1648 -- 1 -- 254 -- 0 -- 670 -- 20.442 -- 0 -- 2
1649 -- 1 -- 254 -- 0 -- 670 -- 16.868 -- 0 -- 2
1650 -- 1 -- 248 -- 0 -- 670 -- 20.029 -- 0 -- 2
1651 -- 1 -- 260 -- 0 -- 670 -- 17.269 -- 0 -- 2
1652 -- 1 -- 280 -- 0 -- 670 -- 20.514 -- 0 -- 2
1653 -- 1 -- 5 -- 0 -- 13155 -- 268.317 -- 0 -- 1
1654 -- 1 -- 1304 -- 0 -- 657 -- 306.049 -- 0 -- 1
1655 -- 1 -- 292 -- 0 -- 670 -- 17.816 -- 0 -- 2
1656 -- 1 -- 238 -- 0 -- 670 -- 23.92 -- 0 -- 2
1657 -- 1 -- 251 -- 0 -- 670 -- 15.025 -- 0 -- 2
1658 -- 1 -- 242 -- 0 -- 670 -- 22.89 -- 0 -- 2
1659 -- 1 -- 251 -- 0 -- 670 -- 21.863 -- 0 -- 2
1660 -- 1 -- 275 -- 0 -- 670 -- 21.243 -- 0 -- 2
1661 -- 1 -- 253 -- 0 -- 670 -- 25.918 -- 0 -- 2
1662 -- 1 -- 266 -- 0 -- 670 -- 25.198 -- 0 -- 2
1663 -- 1 -- 287 -- 0 -- 670 -- 23.082 -- 0 -- 2
1664 -- 1 -- 240 -- 0 -- 670 -- 21.828 -- 0 -- 2
1665 -- 1 -- 273 -- 0 -- 670 -- 17.724 -- 0 -- 2
1666 -- 1 -- 275 -- 0 -- 670 -- 23.399 -- 0 -- 2
1667 -- 1 -- 251 -- 0 -- 670 -- 24.685 -- 0 -- 2
1668 -- 1 -- 276 -- 0 -- 670 -- 17.641 -- 0 -- 2
1669 -- 1 -- 282 -- 0 -- 670 -- 20.952 -- 0 -- 2
1670 -- 1 -- 238 -- 0 -- 670 -- 19.976 -- 0 -- 2
1671 -- 1 -- 265 -- 0 -- 670 -- 23.662 -- 0 -- 2
1672 -- 1 -- 243 -- 0 -- 670 -- 23.45 -- 0 -- 2
1673 -- 1 -- 262 -- 0 -- 670 -- 18.794 -- 0 -- 2
1674 -- 1 -- 252 -- 0 -- 670 -- 24.434 -- 0 -- 2
1675 -- 1 -- 247 -- 0 -- 670 -- 16.311 -- 0 -- 2
1676 -- 1 -- 240 -- 0 -- 670 -- 17.671 -- 0 -- 2
1677 -- 1 -- 282 -- 0 -- 670 -- 22.38 -- 0 -- 2
1678 -- 1 -- 256 -- 0 -- 670 -- 22.575 -- 0 -- 2
1679 -- 1 -- 255 -- 0 -- 670 -- 17.86 -- 0 -- 2
1680 -- 1 -- 261 -- 0 -- 670 -- 18.206 -- 0 -- 2
1681 -- 1 -- 254 -- 0 -- 670 -- 22.488 -- 0 -- 2
1682 -- 2 -- 232 -- 0 -- 670 -- 15.941 -- 0 -- 2
1683 -- 1 -- 286 -- 0 -- 670 -- 16.334 -- 0 -- 2
1684 -- 1 -- 239 -- 0 -- 670 -- 17.997 -- 0 -- 2
1685 -- 1 -- 260 -- 0 -- 670 -- 15.408 -- 0 -- 2
1686 -- 1 -- 257 -- 0 -- 670 -- 17.016 -- 0 -- 2
1687 -- 1 -- 247 -- 0 -- 670 -- 17.712 -- 0 -- 2
1688 -- 1 -- 260 -- 0 -- 670 -- 15.511 -- 0 -- 2
1689 -- 1 -- 259 -- 0 -- 670 -- 15.18 -- 0 -- 2
1690 -- 1 -- 250 -- 0 -- 670 -- 15.397 -- 0 -- 2
1691 -- 1 -- 254 -- 0 -- 670 -- 15.381 -- 0 -- 2
1692 -- 1 -- 254 -- 0 -- 670 -- 18.324 -- 0 -- 2
1693 -- 1 -- 264 -- 0 -- 670 -- 19.004 -- 0 -- 2
1694 -- 1 -- 251 -- 0 -- 670 -- 17.133 -- 0 -- 2
1695 -- 1 -- 287 -- 0 -- 670 -- 16.908 -- 0 -- 2
1696 -- 1 -- 287 -- 0 -- 670 -- 16.078 -- 0 -- 2
1697 -- 1 -- 279 -- 0 -- 670 -- 15.921 -- 0 -- 2
1698 -- 1 -- 268 -- 0 -- 670 -- 19.002 -- 0 -- 2
1699 -- 1 -- 240 -- 0 -- 670 -- 15.989 -- 0 -- 2
1700 -- 1 -- 247 -- 0 -- 670 -- 17.841 -- 0 -- 2
1701 -- 1 -- 259 -- 0 -- 670 -- 18.804 -- 0 -- 2
1702 -- 1 -- 245 -- 0 -- 670 -- 17.468 -- 0 -- 2
1703 -- 1 -- 242 -- 0 -- 670 -- 18.541 -- 0 -- 2
1704 -- 1 -- 252 -- 0 -- 670 -- 16.802 -- 0 -- 2
1705 -- 1 -- 278 -- 0 -- 670 -- 18.558 -- 0 -- 2
1706 -- 1 -- 283 -- 0 -- 670 -- 18.228 -- 0 -- 2
1707 -- 1 -- 240 -- 0 -- 670 -- 16.196 -- 0 -- 2
1708 -- 1 -- 257 -- 0 -- 670 -- 16.4 -- 0 -- 2
1709 -- 1 -- 291 -- 0 -- 670 -- 16.425 -- 0 -- 2
1710 -- 1 -- 282 -- 0 -- 670 -- 20.966 -- 0 -- 2
1711 -- 1 -- 247 -- 0 -- 670 -- 16.385 -- 0 -- 2
1712 -- 1 -- 259 -- 0 -- 670 -- 17.533 -- 0 -- 2
1713 -- 1 -- 279 -- 0 -- 670 -- 16.693 -- 0 -- 2
1714 -- 1 -- 254 -- 0 -- 670 -- 16.03 -- 0 -- 2
1715 -- 1 -- 259 -- 0 -- 670 -- 18.72 -- 0 -- 2
1716 -- 1 -- 294 -- 0 -- 670 -- 17.487 -- 0 -- 2
1717 -- 1 -- 240 -- 0 -- 670 -- 16.128 -- 0 -- 2
1718 -- 1 -- 286 -- 0 -- 670 -- 17.849 -- 0 -- 2
1719 -- 1 -- 258 -- 0 -- 670 -- 16.188 -- 0 -- 2
1720 -- 1 -- 252 -- 0 -- 670 -- 16.625 -- 0 -- 2
1721 -- 1 -- 256 -- 0 -- 670 -- 22.547 -- 0 -- 2
1722 -- 1 -- 283 -- 0 -- 670 -- 18.213 -- 0 -- 2
1723 -- 1 -- 261 -- 0 -- 670 -- 18.494 -- 0 -- 2
1724 -- 1 -- 273 -- 0 -- 670 -- 20.493 -- 0 -- 2
1725 -- 1 -- 250 -- 0 -- 670 -- 16.967 -- 0 -- 2
1726 -- 1 -- 283 -- 0 -- 670 -- 16.305 -- 0 -- 2
1727 -- 1 -- 277 -- 0 -- 670 -- 19.216 -- 0 -- 2
1728 -- 1 -- 289 -- 0 -- 670 -- 19.284 -- 0 -- 2
1729 -- 1 -- 253 -- 0 -- 670 -- 17.494 -- 0 -- 2
1730 -- 1 -- 281 -- 0 -- 670 -- 15.958 -- 0 -- 2
1731 -- 1 -- 278 -- 0 -- 670 -- 17.596 -- 0 -- 2
1732 -- 1 -- 259 -- 0 -- 670 -- 22.422 -- 0 -- 2
1733 -- 1 -- 256 -- 0 -- 670 -- 17.919 -- 0 -- 2
1734 -- 1 -- 258 -- 0 -- 670 -- 16.976 -- 0 -- 2
1735 -- 1 -- 282 -- 0 -- 670 -- 18.578 -- 0 -- 2
1736 -- 1 -- 241 -- 0 -- 670 -- 18.411 -- 0 -- 2
1737 -- 1 -- 279 -- 0 -- 670 -- 18.806 -- 0 -- 2
1738 -- 1 -- 269 -- 0 -- 670 -- 18.116 -- 0 -- 2
1739 -- 1 -- 285 -- 0 -- 670 -- 22.867 -- 0 -- 2
1740 -- 1 -- 253 -- 0 -- 670 -- 50.106 -- 0 -- 2
1741 -- 1 -- 260 -- 0 -- 670 -- 51.349 -- 0 -- 2
1742 -- 1 -- 240 -- 0 -- 670 -- 52.021 -- 0 -- 2
1743 -- 1 -- 275 -- 0 -- 670 -- 17.023 -- 0 -- 2
1744 -- 1 -- 268 -- 0 -- 670 -- 53.007 -- 0 -- 2
1745 -- 1 -- 244 -- 0 -- 670 -- 25.025 -- 0 -- 2
1746 -- 1 -- 253 -- 0 -- 670 -- 21.858 -- 0 -- 2
1747 -- 1 -- 250 -- 0 -- 670 -- 22.351 -- 0 -- 2
1748 -- 1 -- 235 -- 0 -- 670 -- 15.299 -- 0 -- 2
1749 -- 1 -- 250 -- 0 -- 670 -- 17.17 -- 0 -- 2
1750 -- 1 -- 243 -- 0 -- 670 -- 15.748 -- 0 -- 2
1751 -- 1 -- 285 -- 0 -- 670 -- 18.791 -- 0 -- 2
