,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
avg_wmem_t,54196410.0,19316410.0,11316410.0,11316410.0,74196410.0,9446585.0,7337602.5,7337602.5,10497500.0,17128370.0,9446585.0,10384322.5,10384322.5,9256127.5,11645895.0
wfail_alloc_mem_t,0,2112000000.0,512000000.0,512000000.0,0,16303000.0,586241500.0,586241500.0,1367798500.0,2146289000.0,16303000.0,884163000.0,884163000.0,907418000.0,1486234500.0
avg_wfail_alloc_mem_t,0,10560000.0,2560000.0,2560000.0,0,81515.0,2931207.5,2931207.5,6838992.5,10731445.0,81515.0,4420815.0,4420815.0,4537090.0,7431172.5
int_frag_mem_t,10839282000.0,1751282000.0,1751282000.0,1751282000.0,14839282000.0,1873014000.0,881279000.0,881279000.0,731701500.0,1279385000.0,1873014000.0,1192701500.0,1192701500.0,943807500.0,842944500.0
avg_int_frag_mem_t,54196410.0,8756410.0,8756410.0,8756410.0,74196410.0,9365070.0,4406395.0,4406395.0,3658507.5,6396925.0,9365070.0,5963507.5,5963507.5,4719037.5,4214722.5
mem_t_utilization,0.15318109375,0.33666174450549446,0.46418513257575755,0.46418513257575755,0.11670940476190472,0.5092727728449222,0.5719316202767106,0.5719316202767106,0.4829095383548371,0.36401323928893403,0.5092727728449222,0.4856168264054047,0.4856168264054047,0.5143617684784678,0.45705479642052016
total_disk_t,12800000000.0,5824000000.0,4224000000.0,4224000000.0,12801000000.0,1084000000.0,1218000000.0,1218000000.0,1480000000.0,2382000000.0,1084000000.0,1312000000.0,1312000000.0,1010000000.0,1512000000.0
avg_total_disk_t,64000000.0,29120000.0,21120000.0,21120000.0,64005000.0,5420000.0,6090000.0,6090000.0,7400000.0,11910000.0,5420000.0,6560000.0,6560000.0,5050000.0,7560000.0
wdisk_t,12400000000.0,5424000000.0,3824000000.0,3824000000.0,12401000000.0,684000000.0,818000000.0,818000000.0,1080000000.0,1982000000.0,684000000.0,912000000.0,912000000.0,610000000.0,1112000000.0
avg_wdisk_t,62000000.0,27120000.0,19120000.0,19120000.0,62005000.0,3420000.0,4090000.0,4090000.0,5400000.0,9910000.0,3420000.0,4560000.0,4560000.0,3050000.0,5560000.0
wfail_alloc_disk_t,0,2112000000.0,512000000.0,512000000.0,0,2000000.0,136000000.0,136000000.0,398000000.0,680000000.0,2000000.0,230000000.0,230000000.0,238000000.0,430000000.0
avg_wfail_alloc_disk_t,0,10560000.0,2560000.0,2560000.0,0,10000.0,680000.0,680000.0,1990000.0,3400000.0,10000.0,1150000.0,1150000.0,1190000.0,2150000.0
int_frag_disk_t,12400000000.0,3312000000.0,3312000000.0,3312000000.0,12401000000.0,682000000.0,682000000.0,682000000.0,682000000.0,1302000000.0,682000000.0,682000000.0,682000000.0,372000000.0,682000000.0
avg_int_frag_disk_t,62000000.0,16560000.0,16560000.0,16560000.0,62005000.0,3410000.0,3410000.0,3410000.0,3410000.0,6510000.0,3410000.0,3410000.0,3410000.0,1860000.0,3410000.0
disk_t_utilization,0.03125,0.06868131868131866,0.09469696969696972,0.09469696969696972,0.031247558784469942,0.36900369003690037,0.32840722495894914,0.32840722495894914,0.2702702702702703,0.16792611251049538,0.36900369003690037,0.30487804878048785,0.30487804878048785,0.39603960396039606,0.26455026455026454
num_retries,0,232,32,32,200,2,69,69,200,341,2,116,116,120,216
num_retries_bucket,0,232,32,32,0,1,68,68,199,340,1,115,115,119,215
num_retries_machine,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
total_run_time,100000.0,216000.0,116000.0,116000.0,100000.0,101000.0,134500.0,134500.0,200000.0,270500.0,101000.0,158000.0,158000.0,160000.0,208000.0
avg_run_time,500.0,1080.0,580.0,580.0,500.0,505.0,672.5,672.5,1000.0,1352.5,505.0,790.0,790.0,800.0,1040.0
