,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,3,4
# cold starts,x,x,x,x,x,10,10,10,10,10,10,10,10,10,10
diagonal?,x,"[0.125, 0.25, 0.5, 1]","[0.25, 0.5, 1]","[0.25, 0.5, 0.75, 1]",x,1,0,1,1,1,1,0,1,1,1
cores_t_utilization,0.13095616264290866,0.8996181123840655,0.5238246505717885,0.5238246505717885,0.10476493011436672,0.6371715610510209,0.4005100491833349,0.4110169491525447,0.30659105698615163,0.22255963828998326,0.6371715610510209,0.4304640083534661,0.455682210708123,0.36063422635320663,0.2945563345688449
no_cold_cores_t_util,0,0,0,0,0,0.6484992101105997,0.4043090181594522,0.41506572295247934,0.3085016439643058,0.22330262128991418,0.6484992101105997,0.4349956950791539,0.46087993824995255,0.36355585076940977,0.29626956560964346
total_mem_t,402944.0,58656.0,100736.0,100736.0,528864.0,12441.755999999737,15815.94300000037,15230.41800000002,15024.611000000566,16667.548999999788,12441.755999999737,15523.079999999858,13996.602999999788,15523.201000000261,18018.883999999965
avg_total_mem_t,206.74397126731657,30.095433555669572,51.68599281682914,51.68599281682914,271.351462288353,6.383661364802328,8.114901487942724,7.814478193945623,7.708881990764786,8.551846587993735,6.383661364802328,7.964638276038921,7.181427911749506,7.964700359158677,9.24519445869675
no_cold_total_mem_t,0,0,0,0,0,10649.755999999963,14023.943000000307,13438.418000000027,13232.61100000048,14875.548999999875,10649.755999999963,13731.079999999934,12204.602999999923,13731.20100000017,16226.883999999944
wmem_t,399574.91700000013,55286.917000000096,97366.91699999987,97366.91699999987,525494.9170000006,9072.672999999982,12446.859999999993,11861.334999999992,11655.527999999998,13298.466000000004,9072.672999999982,12153.997000000005,10627.520000000006,12154.118000000037,14649.801000000054
no_cold_wmem_t,0,0,0,0,0,7295.293999999996,10669.481000000005,10083.956000000002,9878.149000000007,11521.086999999996,7295.293999999996,10376.61800000001,8850.141,10376.738999999994,12872.42200000005
avg_wmem_t,205.01534992303752,28.366812211390506,49.95737147254996,49.95737147254996,269.6228409440742,4.655040020523336,6.386280143663414,6.0858568496664915,5.980260646485377,6.823225243714727,4.655040020523336,6.236016931759879,5.452806567470501,6.2360790148794445,7.516573114417678
wfail_alloc_mem_t,0,4144.0,0,0,0,75.08000000000003,5238.384000000009,3004.2680000000328,3763.5560000000246,5642.99199999994,75.08000000000003,4440.2180000000235,2277.434999999994,4293.494999999984,6794.273999999955
avg_wfail_alloc_mem_t,0,2.126218573627501,0.0,0.0,0,0.03852231913801951,2.687729091841975,1.5414407388404479,1.93101898409442,2.895326834273956,0.03852231913801951,2.2782031811185344,1.168514622883527,2.202922011287832,3.4860307850179346
