,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,2,3
# cold starts,x,x,x,x,x,10,10,10,10,20,10,10,10,5,10
avg_total_mem_t,64000000.0,34934673.36683417,26934673.36683417,26773869.346733667,84000000.0,55599030.15075377,32410751.256281406,32410751.256281406,28575648.24120603,31829366.834170856,55599030.15075377,36132291.45728643,36132291.45728643,35320510.05025125,33707324.12060302
no_cold_total_mem_t,0,0,0,0,0,10424207000.0,5809739500.0,5809739500.0,5046554000.0,5054044000.0,10424207000.0,6550326000.0,6550326000.0,6708781500.0,6067757500.0
wmem_t,10440264500.0,4656264500.0,3064264500.0,3032264500.0,14420264500.0,8768471500.0,4154004000.0,4154004000.0,3390818500.0,4038308500.0,8768471500.0,4894590500.0,4894590500.0,4733046000.0,4412022000.0
no_cold_wmem_t,0,0,0,0,0,8233773000.0,3619305500.0,3619305500.0,2856120000.0,2951754000.0,8233773000.0,4359892000.0,4359892000.0,4461079000.0,3877323500.0
avg_wmem_t,52463640.703517586,23398314.070351757,15398314.070351759,15237510.050251257,72463640.70351759,44062670.85427136,20874391.959798995,20874391.959798995,17039288.944723617,20293007.53768844,44062670.85427136,24595932.16080402,24595932.16080402,23784150.753768843,22170964.824120604
wfail_alloc_mem_t,0,2680000000.0,1088000000.0,1184000000.0,0,72470000.0,871548500.0,871548500.0,1277642000.0,1844299500.0,72470000.0,899478000.0,899478000.0,938198500.0,1596916000.0
avg_wfail_alloc_mem_t,0,13467336.683417086,5467336.683417086,5949748.743718593,0,364170.8542713568,4379640.703517588,4379640.703517588,6420311.557788945,9267836.683417086,364170.8542713568,4519989.949748743,4519989.949748743,4714565.326633166,8024703.517587939
int_frag_mem_t,10440264500.0,1976264500.0,1976264500.0,1848264500.0,14420264500.0,8696001500.0,3282455500.0,3282455500.0,2113176500.0,2194009000.0,8696001500.0,3995112500.0,3995112500.0,3794847500.0,2815106000.0
avg_int_frag_mem_t,52463640.703517586,9930977.386934673,9930977.386934673,9287761.306532664,72463640.70351759,43698500.0,16494751.256281408,16494751.256281408,10618977.386934673,11025170.854271356,43698500.0,20075942.211055275,20075942.211055275,19069585.42713568,14146261.306532664
mem_t_utilization,0.18025561400753765,0.3302266254315305,0.4283088619402985,0.4308812875375375,0.13733761067240968,0.20749209590890694,0.3559423601526852,0.3559423601526852,0.40371295163995624,0.36244388261275107,0.20749209590890694,0.3192811424683665,0.3192811424683665,0.32661927248698797,0.3422508192939294
no_cold_mem_t_util,0,0,0,0,0,0.2101295570972449,0.37702792009865504,0.37702792009865504,0.434045489258611,0.4159619504697625,0.2101295570972449,0.33440076112242356,0.33440076112242356,0.3350388591430501,0.36099563965764947
total_disk_t,12736000000.0,6952000000.0,5360000000.0,5328000000.0,12736995000.0,1146000000.0,1256000000.0,1256000000.0,1324000000.0,2094000000.0,1146000000.0,1322000000.0,1322000000.0,1082000000.0,1510000000.0
avg_total_disk_t,64000000.0,34934673.36683417,26934673.36683417,26773869.346733667,64005000.0,5758793.969849247,6311557.788944724,6311557.788944724,6653266.331658292,10522613.065326633,5758793.969849247,6643216.08040201,6643216.08040201,5437185.929648241,7587939.698492463
wdisk_t,12338000000.0,6554000000.0,4962000000.0,4930000000.0,12338995000.0,748000000.0,858000000.0,858000000.0,926000000.0,1696000000.0,748000000.0,924000000.0,924000000.0,684000000.0,1112000000.0
avg_wdisk_t,62000000.0,32934673.36683417,24934673.36683417,24773869.346733667,62005000.0,3758793.969849246,4311557.788944724,4311557.788944724,4653266.331658292,8522613.065326633,3758793.969849246,4643216.08040201,4643216.08040201,3437185.929648241,5587939.698492463
wfail_alloc_disk_t,0,2680000000.0,1088000000.0,1184000000.0,0,4000000.0,114000000.0,114000000.0,182000000.0,332000000.0,4000000.0,180000000.0,180000000.0,188000000.0,368000000.0
avg_wfail_alloc_disk_t,0,13467336.683417086,5467336.683417086,5949748.743718593,0,20100.502512562813,572864.3216080402,572864.3216080402,914572.8643216081,1668341.7085427137,20100.502512562813,904522.6130653266,904522.6130653266,944723.6180904523,1849246.231155779
int_frag_disk_t,12338000000.0,3874000000.0,3874000000.0,3746000000.0,12338995000.0,744000000.0,744000000.0,744000000.0,744000000.0,1364000000.0,744000000.0,744000000.0,744000000.0,496000000.0,744000000.0
avg_int_frag_disk_t,62000000.0,19467336.683417086,19467336.683417086,18824120.603015076,62005000.0,3738693.4673366835,3738693.4673366835,3738693.4673366835,3738693.4673366835,6854271.35678392,3738693.4673366835,3738693.4673366835,3738693.4673366835,2492462.311557789,3738693.4673366835
disk_t_utilization,0.03125,0.057249712313003465,0.07425373134328361,0.0746996996996997,0.031247558784469942,0.3472949389179756,0.31687898089171973,0.31687898089171973,0.30060422960725075,0.19006685768863418,0.3472949389179756,0.30105900151285936,0.30105900151285936,0.3678373382624769,0.2635761589403973
num_retries,0,257,58,60,199,4,59,59,93,168,4,92,92,97,186
num_retries_bucket,0,247,48,58,0,2,57,57,91,166,2,90,90,94,184
num_retries_machine,0,10,10,2,0,2,2,2,2,2,2,2,2,3,2
total_run_time,99500.0,228000.0,128500.0,129500.0,99500.0,101500.0,129000.0,129000.0,146000.0,183500.0,101500.0,145500.0,145500.0,148000.0,192500.0
avg_run_time,500.0,1145.7286432160804,645.7286432160804,650.7537688442211,500.0,510.0502512562814,648.2412060301508,648.2412060301508,733.6683417085427,922.1105527638191,510.0502512562814,731.1557788944724,731.1557788944724,743.7185929648241,967.3366834170854
