,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,3,4
# cold starts,x,x,x,x,x,10,10,10,10,10,10,10,10,10,10
diagonal?,x,"[0.125, 0.25, 0.5, 1]","[0.25, 0.5, 1]","[0.25, 0.5, 0.75, 1]",x,1,0,1,1,1,1,0,1,1,1
mem_t_efficiency,0.06645174931215603,0.17720466483241626,0.26580699724862433,0.26580699724862433,0.0506299042378332,0.8637007043752376,0.6051146727747755,0.6051146727747755,0.4738218604081126,0.3792058056474854,0.8637007043752376,0.6214616855604841,0.6214616855604841,0.4790281897128492,0.3896633174800226
no_cold_mem_t_effi,0,0,0,0,0,0.9191354390015376,0.6308189021374776,0.6308189021374776,0.48888634719501123,0.38839336866379515,0.9191354390015376,0.6486966984561302,0.6486966984561302,0.4944591676487874,0.39942793693471
avg_mem_t_efficiency,0.06645174931215608,0.1772046648324162,0.26580699724862433,0.26580699724862433,0.05062990423783321,0.9391657152289815,0.7188155384169188,0.7188155384169188,0.5999030681824223,0.5075693339710153,0.9391657152289815,0.7394024269970303,0.7394024269970303,0.6114059785375556,0.5240544878621141
total_disk_t,127936000000.0,47976000000.0,31984000000.0,31984000000.0,127945995000.0,4874000000.0,6968000000.0,6968000000.0,8862000000.0,11028000000.0,4874000000.0,6786000000.0,6786000000.0,8762000000.0,10724000000.0
avg_total_disk_t,64000000.0,24000000.0,16000000.0,16000000.0,64005000.0,2438219.1095547774,3485742.8714357177,3485742.8714357177,4433216.608304152,5516758.379189595,2438219.1095547774,3394697.3486743374,3394697.3486743374,4383191.595797899,5364682.341170586
no_cold_total_disk_t,0,0,0,0,0,4234000000.0,6328000000.0,6328000000.0,8222000000.0,10388000000.0,4234000000.0,6146000000.0,6146000000.0,8122000000.0,10084000000.0
wdisk_t,123938000000.0,43978000000.0,27986000000.0,27986000000.0,123947995000.0,876000000.0,2970000000.0,2970000000.0,4864000000.0,7030000000.0,876000000.0,2788000000.0,2788000000.0,4764000000.0,6726000000.0
no_cold_wdisk_t,0,0,0,0,0,256000000.0,2350000000.0,2350000000.0,4244000000.0,6410000000.0,256000000.0,2168000000.0,2168000000.0,4144000000.0,6106000000.0
avg_wdisk_t,62000000.0,22000000.0,14000000.0,14000000.0,62005000.0,438219.1095547774,1485742.871435718,1485742.871435718,2433216.6083041523,3516758.3791895946,438219.1095547774,1394697.3486743371,1394697.3486743371,2383191.595797899,3364682.3411705852
wfail_alloc_disk_t,0,15992000000.0,0,0,0,8000000.0,2102000000.0,2102000000.0,3996000000.0,6162000000.0,8000000.0,1920000000.0,1920000000.0,3896000000.0,5858000000.0
avg_wfail_alloc_disk_t,0,8000000.0,0.0,0.0,0,4002.00100050025,1051525.7628814408,1051525.7628814408,1998999.499749875,3082541.2706353175,4002.00100050025,960480.24012006,960480.24012006,1948974.4872436218,2930465.232616308
int_frag_disk_t,123938000000.0,27986000000.0,27986000000.0,27986000000.0,123947995000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0,868000000.0
avg_int_frag_disk_t,62000000.0,14000000.0,14000000.0,14000000.0,62005000.0,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716,434217.10855427716
disk_t_efficiency,0.03125,0.08333333333333337,0.125,0.125,0.031247558784469942,0.8202708247845711,0.5737657864523535,0.5737657864523535,0.45113969758519523,0.36253173739572,0.8202708247845711,0.5891541408782788,0.5891541408782788,0.45628851860305863,0.3728086534875047
no_cold_disk_t_effi,0,0,0,0,0,0.9395370807746811,0.6286346396965866,0.6286346396965866,0.4838238871320847,0.38294185598767805,0.9395370807746811,0.647250244061178,0.647250244061178,0.48978084215710416,0.39448631495438313
avg_disk_t_efficiency,0.03125,0.08333333333333333,0.125,0.125,0.03124755878446996,0.993213462792002,0.7323312391489862,0.7323312391489862,0.604182150599109,0.5076739758768273,0.993213462792002,0.7550926198393314,0.7550926198393314,0.6166884037256722,0.5252661052748596
num_retries,0,1999,0,0,1999,8,1055,1055,2002,3085,8,964,964,1952,2933
num_retries_bucket,0,1999,0,0,0,4,1051,1051,1998,3081,4,960,960,1948,2929
num_retries_machine,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4
total_run_time,999500.0,1999000.0,999500.0,999500.0,999500.0,1003500.0,1527000.0,1527000.0,2000500.0,2542000.0,1003500.0,1481500.0,1481500.0,1975500.0,2466000.0
avg_run_time,500.0,1000.0,500.0,500.0,500.0,502.00100050025014,763.8819409704853,763.8819409704853,1000.7503751875938,1271.6358179089546,502.00100050025014,741.1205602801401,741.1205602801401,988.2441220610306,1233.6168084042022
