,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
avg_wmem_t,53342265.0,23102265.0,15102265.0,14462265.0,73342265.0,29368247.5,15906240.0,15906240.0,15834007.5,18300415.0,29368247.5,19255917.5,19255917.5,18920962.5,18075012.5
wfail_alloc_mem_t,0,2576000000.0,976000000.0,976000000.0,0,76100000.0,734395000.0,734395000.0,1410361000.0,1796737000.0,76100000.0,830314000.0,830314000.0,902713500.0,1450487500.0
avg_wfail_alloc_mem_t,0,12880000.0,4880000.0,4880000.0,0,380500.0,3671975.0,3671975.0,7051805.0,8983685.0,380500.0,4151570.0,4151570.0,4513567.5,7252437.5
int_frag_mem_t,10668453000.0,2044453000.0,2044453000.0,1916453000.0,14668453000.0,5797549500.0,2446853000.0,2446853000.0,1756440500.0,1863346000.0,5797549500.0,3020869500.0,3020869500.0,2881479000.0,2164515000.0
avg_int_frag_mem_t,53342265.0,10222265.0,10222265.0,9582265.0,73342265.0,28987747.5,12234265.0,12234265.0,8782202.5,9316730.0,28987747.5,15104347.5,15104347.5,14407395.0,10822575.0
mem_t_utilization,0.16652710937500004,0.3156912026066351,0.413731948757764,0.42427289012738856,0.1268777976190476,0.26627041572308685,0.40121009750987946,0.40121009750987946,0.4023040387018709,0.36803922211881634,0.26627041572308685,0.3562833057581317,0.3562833057581317,0.36031792813054053,0.3709264141899413
total_disk_t,12800000000.0,6752000000.0,5152000000.0,5024000000.0,12801000000.0,1148000000.0,1236000000.0,1236000000.0,1378000000.0,2162000000.0,1148000000.0,1344000000.0,1344000000.0,1168000000.0,1544000000.0
avg_total_disk_t,64000000.0,33760000.0,25760000.0,25120000.0,64005000.0,5740000.0,6180000.0,6180000.0,6890000.0,10810000.0,5740000.0,6720000.0,6720000.0,5840000.0,7720000.0
wdisk_t,12400000000.0,6352000000.0,4752000000.0,4624000000.0,12401000000.0,748000000.0,836000000.0,836000000.0,978000000.0,1762000000.0,748000000.0,944000000.0,944000000.0,768000000.0,1144000000.0
avg_wdisk_t,62000000.0,31760000.0,23760000.0,23120000.0,62005000.0,3740000.0,4180000.0,4180000.0,4890000.0,8810000.0,3740000.0,4720000.0,4720000.0,3840000.0,5720000.0
wfail_alloc_disk_t,0,2576000000.0,976000000.0,976000000.0,0,4000000.0,92000000.0,92000000.0,234000000.0,398000000.0,4000000.0,200000000.0,200000000.0,210000000.0,400000000.0
avg_wfail_alloc_disk_t,0,12880000.0,4880000.0,4880000.0,0,20000.0,460000.0,460000.0,1170000.0,1990000.0,20000.0,1000000.0,1000000.0,1050000.0,2000000.0
int_frag_disk_t,12400000000.0,3776000000.0,3776000000.0,3648000000.0,12401000000.0,744000000.0,744000000.0,744000000.0,744000000.0,1364000000.0,744000000.0,744000000.0,744000000.0,558000000.0,744000000.0
avg_int_frag_disk_t,62000000.0,18880000.0,18880000.0,18240000.0,62005000.0,3720000.0,3720000.0,3720000.0,3720000.0,6820000.0,3720000.0,3720000.0,3720000.0,2790000.0,3720000.0
disk_t_utilization,0.03125,0.05924170616113744,0.07763975155279501,0.07961783439490444,0.031247558784469942,0.34843205574912894,0.3236245954692557,0.3236245954692557,0.29027576197387517,0.18501387604070307,0.34843205574912894,0.29761904761904767,0.29761904761904767,0.34246575342465757,0.2590673575129534
num_retries,0,253,53,53,200,4,48,48,119,201,4,102,102,109,202
num_retries_bucket,0,245,45,53,0,2,46,46,117,199,2,100,100,105,200
num_retries_machine,0,8,8,0,0,2,2,2,2,2,2,2,2,4,2
total_run_time,100000.0,226500.0,126500.0,126500.0,100000.0,102000.0,124000.0,124000.0,159500.0,200500.0,102000.0,151000.0,151000.0,154500.0,201000.0
avg_run_time,500.0,1132.5,632.5,632.5,500.0,510.0,620.0,620.0,797.5,1002.5,510.0,755.0,755.0,772.5,1005.0
