,whole_machine,boxing_machine,boxing_machine,boxing_machine,declare_resources,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,k_means_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing,cold_bucketing
#buckets,x,x,x,x,x,1,2,2,3,4,1,2,2,3,4
# cold starts,x,x,x,x,x,10,10,10,10,10,10,10,10,10,10
diagonal?,x,"[0.125, 0.25, 0.5, 1]","[0.25, 0.5, 1]","[0.25, 0.5, 0.75, 1]",x,1,0,1,1,1,1,0,1,1,1
total_mem_t,127936000000.0,58664000000.0,42672000000.0,42672000000.0,167916000000.0,34122933500.0,29388056500.0,29388056500.0,36051432000.0,43609761000.0,34122933500.0,33969016000.0,33969016000.0,36621329500.0,49277534000.0
avg_total_mem_t,64000000.0,29346673.336668335,21346673.336668335,21346673.336668335,84000000.0,17070001.75087544,14701378.939469734,14701378.939469734,18034733.36668334,21815788.3941971,17070001.75087544,16993004.502251126,16993004.502251126,18319824.662331164,24651092.54627314
no_cold_total_mem_t,0,0,0,0,0,33482933500.0,28748056500.0,28748056500.0,35411432000.0,42969761000.0,33482933500.0,33329016000.0,33329016000.0,35981329500.0,48637534000.0
wmem_t,108274321000.0,39002321000.0,23010321000.0,23010321000.0,148254321000.0,14461254500.0,9726377500.0,9726377500.0,16389753000.0,23948082000.0,14461254500.0,14307337000.0,14307337000.0,16959650500.0,29615855000.0
no_cold_wmem_t,0,0,0,0,0,13922101500.0,9187224500.0,9187224500.0,15850600000.0,23408929000.0,13922101500.0,13768184000.0,13768184000.0,16420497500.0,29076702000.0
avg_wmem_t,54164242.62131066,19510915.95797899,11510915.95797899,11510915.95797899,74164242.62131065,7234244.372186093,4865621.56078039,4865621.56078039,8198975.987993997,11980031.015507754,7234244.372186093,7157247.123561781,7157247.123561781,8484067.28364182,14815335.167583792
wfail_alloc_mem_t,0,21336000000.0,5344000000.0,5344000000.0,0,82938500.0,5881622500.0,5881622500.0,14181818500.0,21987481000.0,82938500.0,8283369500.0,8283369500.0,14514806500.0,25150871500.0
avg_wfail_alloc_mem_t,0,10673336.668334167,2673336.668334167,2673336.668334167,0,41489.99499749875,2942282.3911955976,2942282.3911955976,7094456.47823912,10999240.12006003,41489.99499749875,4143756.628314157,4143756.628314157,7261033.766883442,12581726.613306653
int_frag_mem_t,108274321000.0,17666321000.0,17666321000.0,17666321000.0,148254321000.0,14378316000.0,3844755000.0,3844755000.0,2207934500.0,1960601000.0,14378316000.0,6023967500.0,6023967500.0,2444844000.0,4464983500.0
avg_int_frag_mem_t,54164242.62131066,8837579.289644822,8837579.289644822,8837579.289644822,74164242.62131065,7192754.377188594,1923339.1695847923,1923339.1695847923,1104519.5097548775,980790.8954477239,7192754.377188594,3013490.495247624,3013490.495247624,1223033.5167583793,2233608.554277139
